Transaction Number,Fuel Quantity,Gross Price,Full Address,Date & Time,Fuel Type,Site Name,Site ID,VIN,Vehicle ID
64469,43.82,4.08,"43234 OH,  Columbus, 4572 Forest Crest Lane, ",2024-10-02 05:44:07,liquid natural gas,Flying J,17348,0GSO367QRN3DZYF82,82538861
64476,5.13,2.61,"43215 OH,  Columbus, 9430 Pennsylvania Ave, ",2024-10-02 05:44:48,gas,Marathon,egegg,QR1WT7QADACSCBS0Q,31786445
64511,8.93247,2.87,"43291 OH,  Columbus, 8605 Dutch Elm Str, ",2024-10-02 12:35:30,diesel,Sunoco,22001,MPAU4XTM3DA8SHZQO,82111512
64517,22.3134,2.72,"43215 OH,  Columbus, 6175 Stonehill St, ",2024-10-02 10:12:24,ethanol,Marathon,egfff,3HKSOXY16PDNJWMYX,11743755
64528,20.13,3.65,"43209 OH,  Columbus, 1998 Royal Oak Lane, ",2024-10-02 11:45:05,ethanol,Sunoco,42010,LRSG9AFYWHHLT0QCP,16111111
64565,46.84,2.81,"43215 OH,  Columbus, 4250 SR 125 Parkwy, ",2024-10-02 09:01:56,kerosene,WalMart,edhmd,D1NIV6142VSZX90H4,11127111
64589,45.8386,3.74,"43234 OH,  Columbus, 4572 Forest Crest Lane, ",2024-10-02 09:49:32,methanol,Flying J,17348,33AE25O4UTMMC27GH,11111112
64608,12.623,2.99,"43214 OH,  Columbus, 7241 Miller Road, ",2024-10-02 08:51:52,propane,Speedway,vaia,GTBIT3AK79FSFHI83,48565155
64667,41.04,2.41,"43251 OH,  Columbus, 2038 10-Mile Court, ",2024-10-02 11:55:53,propane,Bucky's,axwww,6K130IXA1KACPZM6W,65441165
64675,9.18975,1.93,"43221 OH,  Columbus, 2555 Miller Lane, ",2024-10-02 11:24:58,liquefied natural gas,Flying J,84448,5V09EY47TNTC5ND2G,56173627
64677,34.094,3.77,"43271 OH,  Columbus, 4322 Loreli Lane, ",2024-10-02 11:01:05,methanol,Love's,cbccc,EWL484MAS91LUEULH,15374111
64685,8.15,3.72,"43218 OH,  Columbus, 8509 Beechmont Parkwy, ",2024-10-02 12:53:37,lng,Love's,bcdyc,Y5JTGV4FK30M9OURN,21567182
64691,54.285,3.63,"43279 OH,  Columbus, 3399 10-Mile Parkwy, ",2024-10-02 04:43:09,ethanol,Marathon,geggg,4QHX63ESJVDVIVOAX,11176118
64744,35.738,3.64,"43232 OH,  Columbus, 7343 Pretzel Str, ",2024-10-02 11:22:03,gas,WalMart,dldde,ZYT4XEJ37MHLQI9XP,21128111
64754,12.3493,3.56,"43209 OH,  Columbus, 155 Brandonmere Road, ",2024-10-02 05:11:16,methanol,Bucky's,jwwwx,5QA3BOZY0WZAA2YIK,86815863
64808,52.461,3.15,"43203 OH,  Columbus, 6939 Spring Grove Court, ",2024-10-02 08:51:44,lng,Sunoco,12600,PSR0NOLSYW07SEVS0,86431182
64814,24.01628,3.11,"43211 OH,  Columbus, 4992 Lincoln Avenue, ",2024-10-02 09:36:00,liquified natural gas,Marathon,egfge,NG7N58REQ61CUUASN,11111185
64822,52.605,4.08,"43272 OH,  Columbus, 4280 Pretzel St, ",2024-10-02 12:35:18,gas,Sunoco,12011,1DCRBKFRSSFWV12RO,11171611
64856,7.8,2.19,"43215 OH,  Columbus, 6072 Second pkwy, ",2024-10-02 05:59:42,liquid natural gas,Speedway,mbma,TXCOEH8CJYYHQHP0A,88281111
64878,6.5713,3.69,"43226 OH,  Columbus, 7568 Sunrise Str, ",2024-10-02 03:07:34,biodiesel,Flying J,22345,K12OBKKCTF4VNBSAX,41472584
64891,39.57,4.07,"43211 OH,  Columbus, 8133 Lindenwood Parkway, ",2024-10-02 11:55:39,biodiesel,Marathon,eeege,OLCFAL4X4R3VO1U2T,17511117
64904,30.65268,4.08,"43215 OH,  Columbus, 9430 Pennsylvania Ave, ",2024-10-02 08:31:12,diesel,Marathon,egegg,0SEHYM1VB4LVLWCGY,16256611
64907,32.22,1.99,"43212 OH,  Columbus, 2878 Daylight Road, ",2024-10-02 07:07:17,ethanol,Bucky's,awwyw,YD4KAGR8149B9IYRN,11211111
64914,32.7774,3.83,"43218 OH,  Columbus, 6899 Royal Oak pkwy, ",2024-10-02 05:16:11,biodiesel,Bucky's,awwyw,WBPG35UZAAAGF3YVN,45828168
64915,49.194,3.64,"43218 OH,  Columbus, 6899 Royal Oak pkwy, ",2024-10-02 04:22:43,propane,Bucky's,awwyw,2O4MD73FRMBMAJBDV,44458671
64921,26.103,3.56,"43221 OH,  Columbus, 2555 Miller Lane, ",2024-10-02 04:16:21,diesel,Flying J,84448,YVTMB6VLOHJCKHEWB,12247852
64924,53.175,3.02,"43260 OH,  Columbus, 918 Fox Street, ",2024-10-02 05:08:58,liquefied natural gas,Marathon,efgee,E7995935142XEN643,76715163
64933,18.28571,3.60,"43218 OH,  Columbus, 6899 Royal Oak pkwy, ",2024-10-02 04:27:05,LNG,Bucky's,awwyw,YAXOAIYE8TBIX592A,11112151
64962,34.91,2.37,"43218 OH,  Columbus, 6899 Royal Oak pkwy, ",2024-10-02 12:22:00,lng,Bucky's,awwyw,JVAE6ZC5RKBZWJLKO,82552173
64971,19.32412,3.87,"43215 OH,  Columbus, 4250 SR 125 Parkwy, ",2024-10-02 07:28:12,liquefied natural gas,WalMart,edhmd,OMVW2A52PGKNGUVVC,51626716
64975,8.91886,2.69,"43291 OH,  Columbus, 8605 Dutch Elm Str, ",2024-10-02 10:58:26,biodiesel,Sunoco,22001,1IFMJXD70L808UYSN,61171117
64993,9.7119,2.02,"43201 OH,  Columbus, 1082 Brandonmere Str, ",2024-10-02 04:31:36,diesel,Bucky's,sxwyx,03PO2RX2CFZUJ20FO,12314311
64996,42.9548,2.84,"43205 OH,  Columbus, 3603 Forest Creek pkwy, ",2024-10-02 07:31:45,liquid natural gas,Bucky's,bwxww,FII17EWT3Q3AWOEFC,11131281
65000,14.9293,3.87,"43218 OH,  Columbus, 6899 Royal Oak pkwy, ",2024-10-02 05:43:49,diesel,Bucky's,awwyw,OR8R61R2C6KHO70UR,32311311
65042,25.33,2.10,"43251 OH,  Columbus, 6779 Cougar Parkway, ",2024-10-02 08:56:43,liquefied natural gas,Love's,bbdhc,EMZS04QXGTUO2WLW2,18563177
65067,41.953,3.41,"43279 OH,  Columbus, 1629 Spring Grove St, ",2024-10-02 05:56:30,liquid natural gas,Sunoco,62011,HHR80V0W7G98GA1E5,11131811
65072,51.6661,2.31,"43215 OH,  Columbus, 2907 SR 222 St, ",2024-10-02 07:53:43,liquid natural gas,Sunoco,42611,TMPL2FUQB0O7U03AI,11111117
65111,12.45,3.61,"43202 OH,  Columbus, 972 Alabatross Court, ",2024-10-02 05:50:11,biodiesel,Bucky's,bwwww,M1NQTSNQZ6YPOG8EJ,11751111
65122,43.51,2.67,"43201 OH,  Columbus, 1082 Brandonmere Str, ",2024-10-02 11:36:47,diesel,Bucky's,sxwyx,W77M8KU14IZLB6RZ4,11411113
65127,11.606,3.98,"43232 OH,  Columbus, 334 10-Mile Ave, ",2024-10-02 06:33:16,ethanol,Sunoco,47810,QTYCTLJ20OTYBGFVP,11111511
65136,24.2524,3.03,"43232 OH,  Columbus, 334 10-Mile Ave, ",2024-10-02 11:28:24,liquid natural gas,Sunoco,47810,POEKYJHAVOB4FKL0C,54827351
65196,50.889,3.20,"43231 OH,  Columbus, 2332 MountainCrest Ave, ",2024-10-02 08:02:42,liquid natural gas,Bucky's,vxxwx,49Q2I1QNNMATX1KCZ,31213141
65223,27.9083,3.07,"43202 OH,  Columbus, 972 Alabatross Court, ",2024-10-02 04:52:29,diesel,Bucky's,bwwww,XPLC9MEY7H0O0AP8F,46171677
65239,23.64,1.98,"43226 OH,  Columbus, 398 Cougar Avenue, ",2024-10-02 12:18:03,liquid natural gas,Bucky's,wywxx,B3ND63HXYQ48O4DNG,13815211
65240,11.80861,1.96,"43227 OH,  Columbus, 9462 Linderwood Ave, ",2024-10-02 12:01:17,propane,Marathon,efeff,PZ0SZI2L61VG8HSIC,11147811
65241,23.306,2.01,"43265 OH,  Columbus, 3232 Sunrise pkwy, ",2024-10-02 12:28:39,ethanol,Sunoco,12010,8AH7NJPXNC166V18T,61341854
65276,38.71409,2.22,"43251 OH,  Columbus, 9192 Beech Court, ",2024-10-02 07:47:29,methanol,Love's,ebcjc,1ZLF2KG5SKIIBTF03,53515116
65288,50.95,2.41,"43226 OH,  Columbus, 398 Cougar Avenue, ",2024-10-02 03:46:10,liquified natural gas,Bucky's,wywxx,JBCIW7W1VNP444PBM,11111151
65316,19.651,3.51,"43201 OH,  Columbus, 1082 Brandonmere Str, ",2024-10-02 07:49:00,biodiesel,Bucky's,sxwyx,QYUY8Y64BNY99OABR,18157317
65334,7.13037,3.34,"43226 OH,  Columbus, 398 Cougar Avenue, ",2024-10-02 08:55:33,liquid natural gas,Bucky's,wywxx,UMIIOB4JR95YQGL0G,11111881
65340,37.8523,3.42,"43291 OH,  Columbus, 8605 Dutch Elm Str, ",2024-10-02 06:01:22,methanol,Sunoco,22001,1NMSZ3R1RZ1CPNI5M,22831228
65343,20.7,2.08,"43206 OH,  Columbus, 5116 Beech Ave, ",2024-10-02 10:55:57,LNG,Sunoco,36001,H2OYU9XSCUEORTLS0,31111113
65355,51.07738,2.46,"43272 OH,  Columbus, 4280 Pretzel St, ",2024-10-02 09:05:11,LNG,Sunoco,12011,SLQR0ZPCCCQWN9BR9,75275621
65383,7.124,3.13,"43215 OH,  Columbus, 2907 SR 222 St, ",2024-10-02 09:24:50,LNG,Sunoco,42611,Z27XGQWS9N03FQY4Q,51148621
65389,6.825,3.08,"43218 OH,  Columbus, 8509 Beechmont Parkwy, ",2024-10-02 08:02:23,liquefied natural gas,Love's,bcdyc,QQT7RP1816HHETOOC,41112516
65426,31.81,3.83,"43221 OH,  Columbus, 2130 Forest Creek St, ",2024-10-02 03:24:57,liquefied natural gas,Love's,hbcde,K12OBKKCTF4VNBSAX,41472584
65435,53.49046,2.38,"43221 OH,  Columbus, 3195 Fox Str, ",2024-10-02 05:19:56,biodiesel,WalMart,ddkdd,GUWZP2SN0OQVSAM9W,11785111
65441,13.2097,3.58,"43214 OH,  Columbus, 7241 Miller Road, ",2024-10-02 09:32:39,methanol,Speedway,vaia,TBHSW02BYLEV82MAX,17611116
65450,32.548,1.96,"43279 OH,  Columbus, 1629 Spring Grove St, ",2024-10-02 10:43:04,gas,Sunoco,62011,I320H36HW08P8TW5L,45165781
65469,33.95,1.98,"43279 OH,  Columbus, 8636 Clifton Parkwy, ",2024-10-02 07:04:12,liquid natural gas,Love's,bcdcp,WBPG35UZAAAGF3YVN,45828168
65499,29.787,3.04,"43229 OH,  Columbus, 4686 Dutch Elm Court, ",2024-10-02 05:16:13,propane,Marathon,egfeg,9YBSPX01CVCOP2R16,51151111
65522,4.243,2.18,"43231 OH,  Columbus, 2332 MountainCrest Ave, ",2024-10-02 05:55:59,propane,Bucky's,vxxwx,EUS5T1HH3D92AI4J8,41111121
65532,51.5545,3.89,"43240 OH,  Columbus, 1687 Dutch Elm Parkwy, ",2024-10-02 09:47:13,liquified natural gas,Love's,bcdch,FHQHZABFYJPI5M383,66888112
65542,33.19,2.28,"43232 OH,  Columbus, 334 10-Mile Ave, ",2024-10-02 07:52:49,ethanol,Sunoco,47810,KVNG1R8L7P7V4R221,11511162
65543,52.754,2.48,"43202 OH,  Columbus, 972 Alabatross Court, ",2024-10-02 04:18:56,diesel,Bucky's,bwwww,V71CLGPEG00T0BIEK,11141183
65547,28.24,3.56,"43201 OH,  Columbus, 233 Clifton Lane, ",2024-10-02 10:55:22,biodiesel,Love's,bbccp,FWRCYL56B68DZ6MFH,16141111
65553,12.506,2.41,"43260 OH,  Columbus, 918 Fox Street, ",2024-10-02 11:09:24,kerosene,Marathon,efgee,EH8LIJPIRY95ILDO3,11171116
65559,18.8,3.86,"43221 OH,  Columbus, 2130 Forest Creek St, ",2024-10-02 08:35:33,diesel,Love's,hbcde,X9GASW5PR01TQ5NO8,31211661
65576,52.0143,2.06,"43215 OH,  Columbus, 6072 Second pkwy, ",2024-10-02 05:36:59,methanol,Speedway,mbma,QYUY8Y64BNY99OABR,18157317
65592,30.83,3.57,"43211 OH,  Columbus, 4992 Lincoln Avenue, ",2024-10-02 04:31:19,gas,Marathon,egfge,YQ2AKWS8XOYI09CR3,11157111
65610,11.8254,2.46,"43212 OH,  Columbus, 2878 Daylight Road, ",2024-10-02 03:42:41,liquified natural gas,Bucky's,awwyw,HDWEYQD263DT6GFNX,13848537
65648,18.5401,2.72,"43232 OH,  Columbus, 7343 Pretzel Str, ",2024-10-02 12:09:04,liquified natural gas,WalMart,dldde,4VAXZ86D6R7LA2K4E,14111131
65652,43.301,2.78,"43214 OH,  Columbus, 7393 Kellogg Ave, ",2024-10-02 04:35:27,propane,Marathon,ffeee,XOOPR2K13BFBCNTOS,11611717
65669,44.65,3.68,"43215 OH,  Columbus, 4250 SR 125 Parkwy, ",2024-10-02 10:19:54,propane,WalMart,edhmd,HZD54ADSAPATUTH8R,11161111
65711,30.33,2.89,"43207 OH,  Columbus, 9059 Beech Court, ",2024-10-02 12:34:16,liquefied natural gas,WalMart,ddmgd,XF7F386JSJYXVT09B,13771131
65717,50.2755,3.38,"43232 OH,  Columbus, 334 10-Mile Ave, ",2024-10-02 11:01:34,diesel,Sunoco,47810,3ACBEDC2N76UQZ2OT,16261427
65718,27.91874,2.97,"43218 OH,  Columbus, 8509 Beechmont Parkwy, ",2024-10-02 09:03:41,liquid natural gas,Love's,bcdyc,Z8586TLBS3V9PX6T2,47733126
65742,17.526,3.17,"43232 OH,  Columbus, 334 10-Mile Ave, ",2024-10-02 12:10:31,liquified natural gas,Sunoco,47810,QIJF68PQU8HLAT845,11111151
65743,26.4704,3.51,"43215 OH,  Columbus, 9430 Pennsylvania Ave, ",2024-10-02 07:55:24,kerosene,Marathon,egegg,OT2WGZBQPV6N7VD31,11137811
65759,4.21447,3.85,"43236 OH,  Columbus, 2496 Kellogg pkwy, ",2024-10-02 09:45:04,propane,Bucky's,awwwy,14QYPCDB6ROP1HGP2,16111111
65768,41.12,3.05,"43272 OH,  Columbus, 3166 8-Mile Str, ",2024-10-02 11:23:26,methanol,Speedway,oafa,467W86HLA1YXYMLX0,58633421
65769,33.35223,2.94,"43268 OH,  Columbus, 2141 Wayfair Court, ",2024-10-02 09:55:53,LNG,Sunoco,74510,IRVJ9RHNXYR7ATUC3,11111851
65771,39.2049,2.81,"43215 OH,  Columbus, 2907 SR 222 St, ",2024-10-02 08:53:58,biodiesel,Sunoco,42611,C7JSMIYIUP8FRAPD5,11118861
65780,25.45186,3.88,"43209 OH,  Columbus, 1998 Royal Oak Lane, ",2024-10-02 03:17:51,lng,Sunoco,42010,D26JTTZ1ZYT9O1ATN,34614161
65787,30.532,2.28,"43224 OH,  Columbus, 435 Elon St, ",2024-10-02 10:02:05,liquid natural gas,Marathon,eefgg,EX1SGUPNC2BY005DZ,61121111
65810,27.1129,2.36,"43279 OH,  Columbus, 5478 Royal Oak Road, ",2024-10-02 11:47:51,liquid natural gas,WalMart,dddlg,YAKRKX2DPNOJVSWLO,13262438
65813,47.03,3.61,"43279 OH,  Columbus, 3399 10-Mile Parkwy, ",2024-10-02 09:30:14,ethanol,Marathon,geggg,6DG6GW14MSRY5F42Y,11114121
65835,41.53077,2.88,"43251 OH,  Columbus, 9192 Beech Court, ",2024-10-02 11:37:54,ethanol,Love's,ebcjc,XZUY40Q726S1KKRSX,65364155
65843,11.031,1.98,"43232 OH,  Columbus, 334 10-Mile Ave, ",2024-10-02 08:40:38,methanol,Sunoco,47810,6UN6CZKUDJPC6YRZK,16441111
65857,8.2595,2.00,"43240 OH,  Columbus, 1860 SR 222 Street, ",2024-10-02 06:09:21,propane,Speedway,aaji,VDZPCZZP1AXCI7F1R,61822263
65867,27.75,3.13,"43215 OH,  Columbus, 6175 Stonehill St, ",2024-10-02 06:20:54,lng,Marathon,egfff,V7TQVGRN15K7Z7GFL,28286611
65881,49.69,2.97,"43272 OH,  Columbus, 4280 Pretzel St, ",2024-10-02 08:03:08,diesel,Sunoco,12011,Q2F0VCQQGXL1QSW6J,11717248
65889,29.108,3.22,"43209 OH,  Columbus, 155 Brandonmere Road, ",2024-10-02 08:54:09,biodiesel,Bucky's,jwwwx,64TJIPURNTDT0Y9JH,18711111
65917,51.13498,3.97,"43221 OH,  Columbus, 2555 Miller Lane, ",2024-10-02 03:11:10,lng,Flying J,84448,UO9TH9UJAEOYLZD6S,14847125
65981,20.97,4.08,"43215 OH,  Columbus, 4250 SR 125 Parkwy, ",2024-10-02 12:46:57,ethanol,WalMart,edhmd,4RRU4VJFOWMF4UWVK,11772172
65983,7.7016,2.28,"43209 OH,  Columbus, 3397 10-Mile Avenue, ",2024-10-02 08:06:45,diesel,Marathon,efgee,DNW6LDHZMCFU4JLRJ,11116181
65990,12.46409,3.58,"43209 OH,  Columbus, 3397 10-Mile Avenue, ",2024-10-02 03:22:59,diesel,Marathon,efgee,5ZLVMXCGFHVKUU61L,11115326
65993,33.82,2.64,"43272 OH,  Columbus, 4280 Pretzel St, ",2024-10-02 04:22:28,kerosene,Sunoco,12011,6Q2SEPRAHIN0AV1L3,13115411
66019,33.681,2.03,"43271 OH,  Columbus, 4533 Contempo Street, ",2024-10-02 09:33:00,gas,Bucky's,awxww,W77M8KU14IZLB6RZ4,11411113
66020,25.927,3.56,"43226 OH,  Columbus, 7568 Sunrise Str, ",2024-10-02 12:05:27,liquefied natural gas,Flying J,22345,PZNDCXILETQK12PXM,18522211
66045,26.53,2.10,"43227 OH,  Columbus, 9462 Linderwood Ave, ",2024-10-02 05:23:20,kerosene,Marathon,efeff,1NMSZ3R1RZ1CPNI5M,22831228
66050,36.0303,3.29,"43240 OH,  Columbus, 1687 Dutch Elm Parkwy, ",2024-10-02 11:37:07,biodiesel,Love's,bcdch,8QFDE15NCEQ8FGZAS,27611331
66057,20.316,2.52,"43224 OH,  Columbus, 6656 Elm Parkway, ",2024-10-02 03:42:20,liquified natural gas,Speedway,anyx,3HKSOXY16PDNJWMYX,11743755
66073,26.82,2.56,"43232 OH,  Columbus, 334 10-Mile Ave, ",2024-10-02 03:42:35,kerosene,Sunoco,47810,40EIBK9FU49D0EDJI,12111511
66100,14.53642,3.35,"43271 OH,  Columbus, 4322 Loreli Lane, ",2024-10-02 04:36:45,liquefied natural gas,Love's,cbccc,C0XZW6JPSQVP7V1XP,15311511
66106,44.7015,4.08,"43224 OH,  Columbus, 435 Elon St, ",2024-10-02 03:40:34,biodiesel,Marathon,eefgg,Q07VVHBJCTEEUT86C,83157543
66122,48.4359,3.11,"43265 OH,  Columbus, 3232 Sunrise pkwy, ",2024-10-02 10:16:15,kerosene,Sunoco,12010,D26JTTZ1ZYT9O1ATN,34614161
66127,44.99,3.01,"43236 OH,  Columbus, 2496 Kellogg pkwy, ",2024-10-02 09:23:06,liquid natural gas,Bucky's,awwwy,08A8M6NEOQ1UDL5U6,77511411
66298,20.2787,2.73,"43291 OH,  Columbus, 6335 Summit Parkway, ",2024-10-02 07:32:47,lng,Marathon,eegfe,F2HSU3QCVHXB9EAAV,15311183
66304,27.0874,2.29,"43206 OH,  Columbus, 5116 Beech Ave, ",2024-10-02 12:21:46,LNG,Sunoco,36001,KOFCW23IARREBD5RG,16781221
66320,9.75805,3.18,"43231 OH,  Columbus, 2332 MountainCrest Ave, ",2024-10-02 12:39:59,liquid natural gas,Bucky's,vxxwx,GYITREB0Y588SU4OJ,11111141
66370,9.3372,2.81,"43209 OH,  Columbus, 1998 Royal Oak Lane, ",2024-10-02 03:18:27,propane,Sunoco,42010,K2Z6PUK36D628U4GD,12622121
66405,37.486,2.38,"43279 OH,  Columbus, 8636 Clifton Parkwy, ",2024-10-02 09:05:24,liquid natural gas,Love's,bcdcp,PSR0NOLSYW07SEVS0,86431182
66408,51.2,1.95,"43251 OH,  Columbus, 3548 Second pkwy, ",2024-10-02 04:42:50,gas,Marathon,egggf,5T6AU5OQBV9CI1AKQ,21811311
66410,13.47189,3.51,"43251 OH,  Columbus, 2038 10-Mile Court, ",2024-10-02 09:57:34,propane,Bucky's,axwww,IHHYIVBZ9MXQZTZN8,26813185
66466,17.54,2.79,"43214 OH,  Columbus, 7241 Miller Road, ",2024-10-02 10:19:51,propane,Speedway,vaia,J5HZMDMPU0NYMAFDD,67115226
66469,13.4271,2.88,"43214 OH,  Columbus, 7241 Miller Road, ",2024-10-02 08:53:12,lng,Speedway,vaia,SDRPEWZY6VENVM7GR,11241236
66484,24.3021,3.76,"43291 OH,  Columbus, 8605 Dutch Elm Str, ",2024-10-02 06:35:35,ethanol,Sunoco,22001,TJLSAQNL0GG8DCMTY,56131221
66560,53.79,4.05,"43202 OH,  Columbus, 972 Alabatross Court, ",2024-10-02 07:28:05,lng,Bucky's,bwwww,900HZ8CECPSJHMQ6V,34113111
66571,54.6,1.93,"43224 OH,  Columbus, 435 Elon St, ",2024-10-02 10:34:01,diesel,Marathon,eefgg,U8Z234DVXT7C4FLYG,11113815
66624,12.63,2.70,"43214 OH,  Columbus, 7241 Miller Road, ",2024-10-02 12:22:15,propane,Speedway,vaia,3B0VQ7BUOGYCII2TP,85111111
66636,36.26149,1.91,"43215 OH,  Columbus, 4250 SR 125 Parkwy, ",2024-10-02 10:04:49,lng,WalMart,edhmd,CEHNQ8TNOGMOLXL7Y,11131111
66663,38.46,4.09,"43251 OH,  Columbus, 3099 Daylight Street, ",2024-10-02 12:31:33,gas,Love's,kccpf,B3ND63HXYQ48O4DNG,13815211
66676,11.917,3.12,"43251 OH,  Columbus, 3548 Second pkwy, ",2024-10-02 06:45:22,kerosene,Marathon,egggf,NG7N58REQ61CUUASN,11111185
66683,7.69,2.39,"43265 OH,  Columbus, 3232 Sunrise pkwy, ",2024-10-02 09:11:00,methanol,Sunoco,12010,0JYO53L2EFD2PWHI9,47131163
66693,49.89899,2.22,"43212 OH,  Columbus, 2878 Daylight Road, ",2024-10-02 08:12:30,propane,Bucky's,awwyw,GU7AB5ERD90MPLNTN,73676661
66698,18.99,3.98,"43221 OH,  Columbus, 3195 Fox Str, ",2024-10-02 04:53:28,lng,WalMart,ddkdd,OUGF4TWWUO3C0I4L8,15728283
66799,18.439,3.49,"43224 OH,  Columbus, 6656 Elm Parkway, ",2024-10-02 11:47:14,propane,Speedway,anyx,HHR80V0W7G98GA1E5,11131811
66803,5.21,3.31,"43202 OH,  Columbus, 972 Alabatross Court, ",2024-10-02 08:32:22,biodiesel,Bucky's,bwwww,N1VSASQI4L6DAMH29,71456756
66833,27.83,3.11,"43212 OH,  Columbus, 2878 Daylight Road, ",2024-10-02 07:34:22,liquid natural gas,Bucky's,awwyw,SZMT2ZLURJKYSWZNM,12638115
66849,45.391,4.09,"43231 OH,  Columbus, 2332 MountainCrest Ave, ",2024-10-02 04:50:52,diesel,Bucky's,vxxwx,61P3B7XWOYA0JLMA0,11131511
66851,33.52,3.43,"43229 OH,  Columbus, 4686 Dutch Elm Court, ",2024-10-02 08:27:02,biodiesel,Marathon,egfeg,EFCAD4DG59XBLAXDJ,11183117
66864,32.203,3.19,"43215 OH,  Columbus, 6175 Stonehill St, ",2024-10-02 05:33:35,liquid natural gas,Marathon,egfff,7PMPURDGHL2K8NYAM,11111118
66894,9.552,3.33,"43260 OH,  Columbus, 918 Fox Street, ",2024-10-02 05:17:01,diesel,Marathon,efgee,FMPFVWXMDEUOCMDTS,11111115
66919,25.194,3.86,"43211 OH,  Columbus, 8133 Lindenwood Parkway, ",2024-10-02 09:59:21,diesel,Marathon,eeege,W7I7HDLJE238EIT78,21111115
66933,48.26881,2.42,"43206 OH,  Columbus, 5116 Beech Ave, ",2024-10-02 11:16:20,biodiesel,Sunoco,36001,FE4PJ35K1R88PW9UU,17314381
66935,37.73325,2.17,"43260 OH,  Columbus, 918 Fox Street, ",2024-10-02 12:38:05,methanol,Marathon,efgee,NT6ACRF3ITHVVPZGU,61381551
66937,14.261,1.90,"43251 OH,  Columbus, 3548 Second pkwy, ",2024-10-02 11:53:59,methanol,Marathon,egggf,JBGZ1PN7JIIIRCCUO,77317226
66947,5.81,3.68,"43224 OH,  Columbus, 6656 Elm Parkway, ",2024-10-02 05:37:20,gas,Speedway,anyx,0A5SHT1QRAK1HMWMS,11511411
66973,36.66084,2.89,"43227 OH,  Columbus, 9462 Linderwood Ave, ",2024-10-02 08:17:19,diesel,Marathon,efeff,7WBV0XGPOU9UD8FQM,11611611
66978,32.788,1.92,"43214 OH,  Columbus, 7241 Miller Road, ",2024-10-02 10:23:29,propane,Speedway,vaia,PBI8BEBTGSVPTEVI6,18473576
66995,50.476,3.66,"43220 OH,  Columbus, 6263 Alabatross Ave, ",2024-10-02 03:50:58,LNG,Sunoco,46801,18NL51O9ULO9G9K6M,16181851
67044,49.982,3.28,"43240 OH,  Columbus, 1860 SR 222 Street, ",2024-10-02 09:38:18,diesel,Speedway,aaji,RGDEBTJ54QMWRJHAG,63783881
67057,26.44662,2.88,"43211 OH,  Columbus, 4992 Lincoln Avenue, ",2024-10-02 08:49:31,biodiesel,Marathon,egfge,1ANLLBL09AGRLZR5E,11111161
67073,49.069,3.82,"43215 OH,  Columbus, 2907 SR 222 St, ",2024-10-02 09:25:39,liquefied natural gas,Sunoco,42611,Z5B5H1QQ9GRTAADRC,48752152
67084,25.348,2.64,"43224 OH,  Columbus, 6656 Elm Parkway, ",2024-10-02 05:41:08,LNG,Speedway,anyx,ALL68R63RUWHPV83I,68261828
67092,51.609,1.97,"43209 OH,  Columbus, 3397 10-Mile Avenue, ",2024-10-02 03:39:21,methanol,Marathon,efgee,N4G1FGX7Y171HF4Y2,12131511
67094,46.331,2.98,"43224 OH,  Columbus, 435 Elon St, ",2024-10-02 04:25:36,liquid natural gas,Marathon,eefgg,B9SI84QE1K51NZUEK,21416221
67105,51.7349,2.38,"43211 OH,  Columbus, 8133 Lindenwood Parkway, ",2024-10-02 04:15:34,liquified natural gas,Marathon,eeege,QTYCTLJ20OTYBGFVP,11111511
67108,22.7692,3.21,"43279 OH,  Columbus, 8636 Clifton Parkwy, ",2024-10-02 05:21:04,liquefied natural gas,Love's,bcdcp,WNX33HDDHHVQ33OSQ,17111141
67109,31.65,3.49,"43215 OH,  Columbus, 6072 Second pkwy, ",2024-10-02 05:12:42,liquified natural gas,Speedway,mbma,Y86IYT81I3XXN53O9,11122611
67118,49.48671,3.09,"43251 OH,  Columbus, 3099 Daylight Street, ",2024-10-02 11:34:33,methanol,Love's,kccpf,0GDNJ56769G8NCRZH,71156151
67120,39.15157,2.42,"43226 OH,  Columbus, 7568 Sunrise Str, ",2024-10-02 05:24:27,LNG,Flying J,22345,Q1F3L5V8DRWJL1216,11144445
67130,22.05,2.40,"43201 OH,  Columbus, 233 Clifton Lane, ",2024-10-02 11:33:06,biodiesel,Love's,bbccp,QYGJB1H2OBAK8RUIR,11131111
67142,38.73,3.74,"43211 OH,  Columbus, 8133 Lindenwood Parkway, ",2024-10-02 11:17:25,diesel,Marathon,eeege,PD1VQBBP8G6BP0T9X,46114327
67154,48.158,3.49,"43215 OH,  Columbus, 6072 Second pkwy, ",2024-10-02 12:13:53,lng,Speedway,mbma,ONZIQY1QVDBCHD89V,71138171
67171,12.4247,2.75,"43206 OH,  Columbus, 5116 Beech Ave, ",2024-10-02 11:19:29,liquefied natural gas,Sunoco,36001,F1PBPVE15DTVCV8JI,83186841
67187,36.04,3.68,"43279 OH,  Columbus, 5478 Royal Oak Road, ",2024-10-02 08:51:27,LNG,WalMart,dddlg,SGT5WM8EM3CUTITUF,82328117
67199,38.7265,2.75,"43279 OH,  Columbus, 3399 10-Mile Parkwy, ",2024-10-02 06:50:37,kerosene,Marathon,geggg,51C48HUHZT7Q344M7,11181121
